File	ITS1	5.8S	ITS2	Full_ITS	Notes
AY542824	799	155	139	NA	LSU-missing
AY542825	799	155	139	NA	LSU-missing
AY542826	799	155	139	NA	LSU-missing
AY542827	802	155	139	NA	LSU-missing
AY542828	798	155	139	NA	LSU-missing
AY542829	802	155	139	NA	LSU-missing
AY542830	802	155	139	NA	LSU-missing
AY610938	275	154	733	1161	NA
AY610939	280	154	734	1167	NA
AY610940	282	154	734	1169	NA
AY610941	280	154	734	1167	NA
AY610942	283	154	733	1169	NA
AY610943	279	154	733	1165	NA
AY610944	281	154	734	1168	NA
AY610945	275	154	734	1162	NA
AY610946	283	154	732	1168	NA
AY610947	278	154	735	1166	NA
AY610948	283	154	735	1171	NA
AY695801	911	154	416	NA	SSU-missing,LSU-missing
AY713961	745	153	322	1219	NA
AY713962	626	153	343	1121	NA
AY713963	646	153	343	1141	NA
AY713965	745	153	322	1219	NA
AY713968	745	153	322	1219	NA
AY713970	745	153	359	NA	LSU-missing
AY713971	744	153	322	1218	NA
AY713972	745	153	322	1219	NA
AY779504	566	155	535	NA	LSU-missing
AY779505	566	155	496	1216	NA
AY779506	566	155	498	1218	NA
AY779507	566	155	498	1218	NA
AY779508	566	155	498	1218	NA
AY779509	566	155	498	1218	NA
AY779510	566	155	498	1218	NA
AY779511	565	155	498	1217	NA
AY779512	566	155	498	1218	NA
AY779513	566	155	535	NA	LSU-missing
AY779514	566	155	498	1218	NA
AY912273	342	169	599	1109	NA
AY912274	343	169	600	1111	NA
AY912279	340	169	600	1108	NA
AY997035	429	153	757	NA	SSU-missing,LSU-missing
AY997074	821	154	407	NA	SSU-missing,LSU-missing
AY997076	898	153	403	NA	SSU-missing,LSU-missing
DQ067561	763	153	336	1251	NA
DQ076690	585	155	561	NA	SSU-missing,LSU-missing
DQ076691	590	155	508	1252	NA
DQ076694	590	155	428	1172	NA
DQ076696	556	155	506	1216	NA
DQ076697	595	155	402	NA	LSU-missing
DQ076698	530	158	562	1249	NA
DQ131916	216	155	1015	NA	SSU-missing,LSU-missing
DQ131921	213	155	793	NA	SSU-missing,LSU-missing
DQ131922	213	155	793	NA	SSU-missing,LSU-missing
DQ131923	213	155	793	NA	SSU-missing,LSU-missing
DQ188044	845	156	225	NA	SSU-missing,LSU-missing
DQ188045	844	156	225	NA	SSU-missing,LSU-missing
DQ188046	1035	156	225	NA	SSU-missing,LSU-missing
DQ188047	834	156	224	NA	SSU-missing,LSU-missing
DQ188048	834	156	224	NA	SSU-missing,LSU-missing
DQ188049	834	156	224	NA	SSU-missing,LSU-missing
DQ188050	834	156	224	NA	SSU-missing,LSU-missing
DQ188051	835	156	225	NA	SSU-missing,LSU-missing
DQ188052	837	156	225	NA	SSU-missing,LSU-missing
DQ188053	836	156	225	NA	SSU-missing,LSU-missing
DQ188054	835	156	225	NA	SSU-missing,LSU-missing
DQ188055	835	156	225	NA	SSU-missing,LSU-missing
DQ188056	835	156	225	NA	SSU-missing,LSU-missing
DQ188057	835	156	225	NA	SSU-missing,LSU-missing
DQ188058	835	156	225	NA	SSU-missing,LSU-missing
DQ188059	835	156	225	NA	SSU-missing,LSU-missing
DQ188060	835	156	225	NA	SSU-missing,LSU-missing
DQ188061	835	156	225	NA	SSU-missing,LSU-missing
DQ188062	837	156	225	NA	SSU-missing,LSU-missing
DQ188063	837	156	225	NA	SSU-missing,LSU-missing
DQ188064	837	156	225	NA	SSU-missing,LSU-missing
DQ188065	836	156	225	NA	SSU-missing,LSU-missing
DQ188066	836	156	225	NA	SSU-missing,LSU-missing
DQ188067	836	156	225	NA	SSU-missing,LSU-missing
DQ188068	836	156	225	NA	SSU-missing,LSU-missing
DQ188069	836	156	225	NA	SSU-missing,LSU-missing
DQ188070	836	156	225	NA	SSU-missing,LSU-missing
DQ188071	836	156	225	NA	SSU-missing,LSU-missing
DQ188072	836	156	225	NA	SSU-missing,LSU-missing
DQ191445	826	154	245	NA	SSU-missing,LSU-missing
DQ200926	800	196	328	NA	SSU-missing
DQ220290	889	154	287	NA	SSU-missing
DQ220291	889	154	286	NA	SSU-missing
DQ229916	984	155	272	1410	NA
DQ229917	984	155	272	1410	NA
DQ229918	984	155	272	1410	NA
DQ229919	983	155	272	1409	NA
DQ229920	1001	155	272	1427	NA
DQ229921	1002	155	272	1428	NA
DQ229922	1002	155	272	1428	NA
DQ229923	1002	155	272	1428	NA
DQ229924	999	155	272	1425	NA
DQ229925	999	155	272	1425	NA
DQ229926	999	155	272	1425	NA
DQ229927	999	155	272	1425	NA
DQ257346	612	154	375	1140	NA
DQ257347	612	154	375	1140	NA
DQ269982	750	154	222	1125	NA
DQ273168	597	154	393	1143	NA
DQ295058	892	155	384	NA	LSU-missing
DQ295059	892	155	384	NA	LSU-missing
DQ295060	892	155	384	NA	LSU-missing
DQ295061	892	155	384	NA	LSU-missing
DQ299519	645	152	316	1112	NA
DQ299520	646	152	313	1110	NA
DQ299521	655	152	317	1123	NA
DQ299522	646	152	313	1110	NA
DQ299527	650	152	311	1112	NA
DQ299528	642	152	317	1110	NA
DQ299529	656	152	324	1131	NA
DQ299530	649	152	313	1113	NA
DQ299532	648	152	339	1138	NA
DQ299533	635	152	333	1119	NA
DQ299534	638	152	341	1130	NA
DQ299535	654	152	347	1152	NA
DQ299536	666	152	357	1174	NA
DQ316098	799	154	215	1167	NA
DQ403203	677	158	544	NA	LSU-missing
DQ403204	675	158	544	NA	LSU-missing
DQ403205	690	158	544	NA	LSU-missing
DQ403206	678	158	544	NA	LSU-missing
DQ403207	689	158	544	NA	LSU-missing
DQ403208	677	158	544	NA	LSU-missing
DQ403209	704	158	544	NA	SSU-missing,LSU-missing
DQ403210	667	158	544	NA	LSU-missing
DQ403211	678	158	544	NA	LSU-missing
DQ403212	679	158	544	NA	LSU-missing
DQ403213	679	158	544	NA	LSU-missing
DQ403214	679	158	544	NA	LSU-missing
DQ403215	684	158	544	NA	LSU-missing
DQ403216	679	158	544	NA	LSU-missing
DQ403217	671	158	544	NA	LSU-missing
DQ403218	676	158	544	NA	LSU-missing
DQ403219	680	158	544	NA	LSU-missing
DQ403220	673	158	544	NA	LSU-missing
DQ403221	674	158	544	NA	LSU-missing
DQ403222	678	158	544	NA	LSU-missing
DQ403223	677	158	544	NA	LSU-missing
DQ403224	679	158	544	NA	LSU-missing
DQ403225	684	158	544	NA	LSU-missing
DQ403226	643	158	505	NA	LSU-missing
DQ403227	644	158	505	NA	LSU-missing
DQ403228	644	158	506	NA	LSU-missing
DQ403229	637	158	507	NA	LSU-missing
DQ403230	645	158	512	NA	LSU-missing
DQ403231	644	158	507	NA	LSU-missing
DQ403232	643	158	505	NA	LSU-missing
DQ403233	637	158	507	NA	LSU-missing
DQ490259	353	155	703	1210	NA
DQ490260	355	155	703	1212	NA
DQ490261	353	155	703	1210	NA
DQ490262	355	155	697	1206	NA
DQ490263	355	155	697	1206	NA
DQ490264	355	155	704	1213	NA
DQ490265	353	155	703	1210	NA
DQ490266	355	155	703	1212	NA
DQ490267	355	155	697	1206	NA
DQ490268	355	155	705	1214	NA
DQ490269	355	155	705	1214	NA
DQ490270	355	155	705	1214	NA
DQ490271	355	155	705	1214	NA
DQ499065	947	154	269	NA	SSU-missing,LSU-missing
DQ499066	957	154	250	NA	SSU-missing,LSU-missing
DQ499067	968	154	252	NA	SSU-missing,LSU-missing
DQ662228	332	156	634	1121	NA
DQ662229	335	156	640	1130	NA
DQ665667	215	155	752	NA	SSU-missing,LSU-missing
DQ790515	151	154	242	NA	SSU-missing
DQ790516	151	154	242	NA	SSU-missing
DQ790517	152	154	239	NA	SSU-missing
DQ790518	151	154	242	NA	SSU-missing
DQ790519	151	154	242	NA	SSU-missing
DQ790520	151	154	242	NA	SSU-missing
DQ790521	152	154	239	NA	SSU-missing
DQ790522	151	154	239	NA	SSU-missing
DQ790523	152	154	239	NA	SSU-missing
DQ790524	152	154	239	NA	SSU-missing
DQ790525	151	154	242	NA	SSU-missing
DQ790526	151	154	242	NA	SSU-missing
DQ790527	151	154	242	NA	SSU-missing
DQ790528	152	154	240	NA	SSU-missing
DQ790529	152	154	239	NA	SSU-missing
DQ790530	152	154	239	NA	SSU-missing
DQ790531	151	154	242	NA	SSU-missing
DQ790532	150	154	239	NA	SSU-missing
DQ790533	151	154	239	NA	SSU-missing
DQ790534	151	154	242	NA	SSU-missing
DQ790538	149	154	232	NA	SSU-missing
DQ790542	152	154	239	NA	SSU-missing
DQ790543	152	154	239	NA	SSU-missing
DQ790544	152	154	239	NA	SSU-missing
DQ790545	152	154	239	NA	SSU-missing
DQ790546	152	154	239	NA	SSU-missing
DQ790547	152	154	239	NA	SSU-missing
DQ790548	151	154	242	NA	SSU-missing
DQ790549	151	154	242	NA	SSU-missing
DQ790550	151	154	239	NA	SSU-missing
DQ790551	151	154	242	NA	SSU-missing
DQ790554	152	154	239	NA	SSU-missing
DQ790555	152	154	239	NA	SSU-missing
DQ790556	152	154	239	NA	SSU-missing
DQ790557	152	154	239	NA	SSU-missing
DQ790558	152	154	239	NA	SSU-missing
DQ823390	625	153	434	1211	NA
DQ898302	625	153	434	1211	NA
DQ975355	971	154	270	NA	SSU-missing,LSU-missing
DQ975356	971	154	270	NA	SSU-missing,LSU-missing
DQ993163	707	154	292	1152	NA
EF014729	837	153	256	1245	NA
EF014730	741	153	256	1149	NA
EF015578	572	153	399	1123	NA
EF015579	569	153	400	1121	NA
EF015580	569	153	400	1121	NA
EF035084	773	154	326	1252	NA
EF035109	685	160	544	1388	NA
EF035121	454	154	557	1164	NA
EF035122	456	154	542	1151	NA
EF035124	439	162	521	1121	NA
EF035125	433	160	523	1115	NA
EF035126	477	159	497	1132	NA
EF053263	496	150	541	NA	LSU-missing
EF071986	623	153	342	1117	NA
EF071987	623	153	346	1121	NA
EF071989	845	153	337	NA	SSU-missing,LSU-missing
EF071990	873	153	336	NA	SSU-missing
EF071991	880	153	336	NA	SSU-missing
EF081001	610	154	377	1140	NA
EF081002	610	154	377	1140	NA
EF081003	610	154	377	1140	NA
EF094530	745	153	322	1219	NA
EF094531	894	153	361	NA	LSU-missing
EF094532	894	153	361	NA	LSU-missing
EF094536	745	153	322	1219	NA
EF094541	745	153	359	NA	LSU-missing
EF174940	898	157	442	NA	SSU-missing,LSU-missing
EF198231	593	157	362	1111	NA
EF198232	595	157	358	1109	NA
EF198234	594	157	359	1109	NA
EF198235	593	157	358	1107	NA
EF411200	885	153	255	1292	NA
EF417920	572	153	592	1316	NA
EF434015	406	154	182	741	NA
EF434154	656	154	153	962	NA
EF472466	566	154	462	1181	NA
EF472468	487	154	479	1119	NA
EF472470	534	154	482	1169	NA
EF472471	616	154	472	1241	NA
EF472472	498	154	501	1152	NA
EF472473	488	153	561	1201	NA
EF472474	486	154	558	1197	NA
EF472475	487	154	559	1199	NA
EF472476	487	154	561	1201	NA
EF472477	488	154	561	1202	NA
EF472479	487	154	561	1201	NA
EF472480	487	154	561	1201	NA
EF472481	485	155	559	1198	NA
EF472482	502	154	670	NA	LSU-missing
EF472483	493	154	638	1284	NA
EF472484	501	154	638	1292	NA
EF472485	502	154	637	1292	NA
EF472486	498	154	637	1288	NA
EF472487	499	154	635	1287	NA
EF472488	495	154	639	1287	NA
EF472489	496	155	638	1288	NA
EF472490	495	154	639	1287	NA
EF472491	477	154	592	1222	NA
EF472492	477	154	592	1222	NA
EF472493	477	154	592	1222	NA
EF472494	478	154	592	1223	NA
EF472495	477	154	594	1224	NA
EF472496	478	154	592	1223	NA
EF472497	478	154	592	1223	NA
EF472498	478	154	592	1223	NA
EF472499	478	154	591	1222	NA
EF472500	654	154	465	1272	NA
EF491261	507	155	478	NA	SSU-missing
EF534709	577	153	383	1112	NA
EF553507	216	155	1082	NA	LSU-missing
EF612951	914	154	287	NA	SSU-missing,LSU-missing
EF660568	748	154	231	1132	NA
EF660570	746	154	231	1130	NA
EF660572	747	154	231	1131	NA
EF660573	748	154	231	1132	NA
EF660577	747	154	231	1131	NA
EF660579	747	154	231	1131	NA
EF660580	750	154	231	1134	NA
EF660582	747	154	231	1131	NA
EF660583	759	154	238	1150	NA
EF660587	759	154	238	1150	NA
EF660594	759	154	260	NA	LSU-missing
EF660595	747	154	238	1138	NA
EU019948	174	154	311	NA	SSU-missing
EU049260	186	158	780	NA	SSU-missing,LSU-missing
EU049261	186	158	780	NA	SSU-missing,LSU-missing
EU072457	476	154	478	1107	NA
EU072458	454	154	541	1148	NA
EU072459	517	154	536	1206	NA
EU106353	209	155	166	529	NA
EU106355	208	155	169	531	NA
EU106365	208	155	166	528	NA
EU106366	216	155	175	545	NA
EU118639	189	154	306	648	NA
EU165008	960	154	275	NA	SSU-missing,LSU-missing
EU165009	948	154	293	NA	LSU-missing
EU165010	949	154	293	NA	LSU-missing
EU165012	940	154	273	NA	LSU-missing
EU165013	972	154	274	NA	LSU-missing
EU165014	974	154	249	NA	LSU-missing
EU165015	898	154	262	NA	SSU-missing,LSU-missing
EU183532	939	154	373	NA	SSU-missing,LSU-missing
EU252079	460	154	559	1172	NA
EU252080	516	154	537	1206	NA
EU252081	475	154	479	1107	NA
EU292308	175	154	238	566	NA
EU292322	547	154	149	NA	SSU-missing
EU292398	601	154	152	NA	SSU-missing
EU292413	270	155	255	679	NA
EU292424	243	154	208	604	NA
EU292447	227	154	142	522	NA
EU302672	279	154	709	1141	NA
EU302673	286	154	711	1150	NA
EU302674	286	154	711	1150	NA
EU302675	286	154	711	1150	NA
EU302676	286	154	711	1150	NA
EU302677	286	154	711	1150	NA
EU302678	286	154	711	1150	NA
EU302679	286	154	711	1150	NA
EU302680	286	154	711	1150	NA
EU302681	286	154	711	1150	NA
EU329667	150	154	239	NA	SSU-missing
EU329668	153	154	237	NA	SSU-missing
EU329669	151	154	238	NA	SSU-missing
EU329670	152	154	240	NA	SSU-missing
EU329671	152	154	240	NA	SSU-missing
EU329672	151	154	239	NA	SSU-missing
EU329673	152	154	240	NA	SSU-missing
EU329674	151	154	239	NA	SSU-missing
EU329675	152	154	240	NA	SSU-missing
EU329676	152	154	240	NA	SSU-missing
EU329677	150	154	239	NA	SSU-missing
EU329678	151	154	239	NA	SSU-missing
EU329679	150	154	238	NA	SSU-missing
EU329680	151	154	239	NA	SSU-missing
EU329681	152	154	239	NA	SSU-missing
EU329682	152	154	240	NA	SSU-missing
EU329683	151	154	242	NA	SSU-missing
EU329684	151	154	239	NA	SSU-missing
EU329685	152	154	240	NA	SSU-missing
EU329686	152	154	239	NA	SSU-missing
EU329687	152	154	239	NA	SSU-missing
EU329688	152	154	240	NA	SSU-missing
EU329689	150	154	239	NA	SSU-missing
EU329690	151	154	239	NA	SSU-missing
EU329691	151	154	239	NA	SSU-missing
EU329692	151	154	239	NA	SSU-missing
EU329693	151	154	239	NA	SSU-missing
EU329694	151	154	239	NA	SSU-missing
EU329695	151	154	239	NA	SSU-missing
EU329696	151	154	239	NA	SSU-missing
EU329697	151	154	239	NA	SSU-missing
EU329698	151	154	239	NA	SSU-missing
EU329699	151	154	239	NA	SSU-missing
EU329700	151	154	239	NA	SSU-missing
EU329701	151	154	239	NA	SSU-missing
EU329702	152	154	239	NA	SSU-missing
EU329703	152	154	239	NA	SSU-missing
EU329704	151	154	239	NA	SSU-missing
EU329705	152	154	239	NA	SSU-missing
EU329706	152	154	239	NA	SSU-missing
EU329707	150	154	238	NA	SSU-missing
EU329708	150	154	238	NA	SSU-missing
EU329709	152	154	239	NA	SSU-missing
EU329710	150	154	238	NA	SSU-missing
EU329711	150	154	238	NA	SSU-missing
EU329712	151	154	239	NA	SSU-missing
EU329713	151	154	239	NA	SSU-missing
EU329714	151	154	239	NA	SSU-missing
EU329715	151	154	242	NA	SSU-missing
EU329716	150	154	240	NA	SSU-missing
EU329717	152	154	240	NA	SSU-missing
EU334369	836	153	256	NA	SSU-missing
EU350117	801	154	246	1200	NA
EU377576	715	153	327	1194	NA
EU377577	711	153	327	1190	NA
EU377578	702	153	332	1186	NA
EU377579	786	153	331	1269	NA
EU377580	734	153	311	1197	NA
EU377581	711	153	377	1240	NA
EU377582	722	153	428	1302	NA
EU418934	825	154	197	NA	SSU-missing,LSU-missing
EU418935	825	155	197	NA	SSU-missing,LSU-missing
EU489943	363	155	261	778	NA
EU490018	222	155	244	620	NA
EU490020	148	154	259	560	NA
EU502689	775	154	512	NA	LSU-missing
EU502690	775	154	512	NA	LSU-missing
EU502701	798	154	506	NA	LSU-missing
EU502702	798	154	506	NA	LSU-missing
EU502703	798	154	506	NA	LSU-missing
EU502704	798	154	506	NA	LSU-missing
EU502705	798	154	506	NA	LSU-missing
EU502706	798	154	506	NA	LSU-missing
EU502707	784	154	504	NA	LSU-missing
EU502708	784	154	504	NA	LSU-missing
EU502709	781	154	504	NA	LSU-missing
EU502710	781	154	504	NA	LSU-missing
EU517011	295	154	277	NA	SSU-missing
EU517025	182	155	351	NA	SSU-missing
EU559192	308	153	697	1157	NA
EU643829	801	154	247	1201	NA
EU686792	173	154	161	NA	SSU-missing
EU686795	183	154	161	NA	SSU-missing
EU686842	183	154	161	NA	SSU-missing
EU686854	183	154	161	NA	SSU-missing
EU686857	183	154	161	NA	SSU-missing
EU686872	183	154	161	NA	SSU-missing
EU686899	183	154	161	NA	SSU-missing
EU686900	183	154	161	NA	SSU-missing
EU686904	183	154	161	NA	SSU-missing
EU686945	183	154	161	NA	SSU-missing
EU686952	183	154	161	NA	SSU-missing
EU686954	183	154	161	NA	SSU-missing
EU686956	183	154	161	NA	SSU-missing
EU686960	183	154	161	NA	SSU-missing
EU686973	183	154	161	NA	SSU-missing
EU687006	183	154	161	NA	SSU-missing
EU687009	183	154	161	NA	SSU-missing
EU687010	183	154	161	NA	SSU-missing
EU687013	183	154	161	NA	SSU-missing
EU687014	183	154	161	NA	SSU-missing
EU687017	183	154	161	NA	SSU-missing
EU687019	183	154	161	NA	SSU-missing
EU687020	172	154	161	NA	SSU-missing
EU687021	183	154	161	NA	SSU-missing
EU687022	183	154	161	NA	SSU-missing
EU687081	173	154	161	NA	SSU-missing
EU687097	172	154	161	NA	SSU-missing
EU687098	183	154	161	NA	SSU-missing
EU687099	173	154	161	NA	SSU-missing
EU687107	173	154	161	NA	SSU-missing
EU687156	173	154	161	NA	SSU-missing
EU687172	174	154	161	NA	SSU-missing
EU687174	174	154	161	NA	SSU-missing
EU687175	173	154	161	NA	SSU-missing
EU687176	173	154	161	NA	SSU-missing
EU687177	173	154	161	NA	SSU-missing
EU687182	174	154	161	NA	SSU-missing
EU701000	592	154	378	1123	NA
EU701001	592	154	378	1123	NA
EU701002	592	154	378	1123	NA
EU701003	611	165	376	1151	NA
EU715661	217	154	133	503	NA
EU715684	177	154	163	493	NA
EU825953	208	153	202	562	NA
EU850398	820	153	265	1237	NA
EU850399	820	153	265	1237	NA
EU878193	845	153	312	NA	SSU-missing,LSU-missing
EU926222	154	154	244	NA	SSU-missing
FJ174531	752	153	341	1245	NA
FJ174532	752	153	341	1245	NA
FJ174533	747	153	341	1240	NA
FJ174534	748	153	341	1241	NA
FJ174535	825	191	325	NA	SSU-missing
FJ174536	827	190	325	NA	SSU-missing
FJ174537	819	153	326	NA	SSU-missing
FJ174540	846	153	335	NA	SSU-missing,LSU-missing
FJ174541	846	153	335	NA	SSU-missing,LSU-missing
FJ174542	846	153	333	NA	SSU-missing,LSU-missing
FJ174543	846	153	335	NA	SSU-missing,LSU-missing
FJ174544	846	153	335	NA	SSU-missing,LSU-missing
FJ174545	846	152	335	NA	SSU-missing,LSU-missing
FJ174546	841	153	340	NA	SSU-missing,LSU-missing
FJ174547	802	153	326	NA	SSU-missing
FJ174548	802	153	326	NA	SSU-missing
FJ174549	802	153	326	NA	SSU-missing
FJ174550	802	153	326	NA	SSU-missing
FJ174551	802	153	326	NA	SSU-missing
FJ174552	802	153	326	NA	SSU-missing
FJ174553	802	153	326	NA	SSU-missing
FJ174554	802	153	326	NA	SSU-missing
FJ174555	802	153	326	NA	SSU-missing
FJ174556	802	153	326	NA	SSU-missing
FJ174557	801	153	326	NA	SSU-missing
FJ174558	802	153	326	NA	SSU-missing
FJ174559	802	153	326	NA	SSU-missing
FJ174560	802	153	326	NA	SSU-missing
FJ174561	901	153	341	NA	SSU-missing,LSU-missing
FJ174562	901	153	341	NA	SSU-missing,LSU-missing
FJ174563	901	153	341	NA	SSU-missing,LSU-missing
FJ174564	901	153	341	NA	SSU-missing,LSU-missing
FJ174565	819	153	341	NA	SSU-missing,LSU-missing
FJ174566	901	153	341	NA	SSU-missing,LSU-missing
FJ174567	901	152	341	NA	SSU-missing,LSU-missing
FJ174568	901	153	341	NA	SSU-missing,LSU-missing
FJ174569	901	153	341	NA	SSU-missing,LSU-missing
FJ174570	902	153	341	NA	SSU-missing,LSU-missing
FJ174571	902	153	335	NA	SSU-missing,LSU-missing
FJ174572	902	153	341	NA	SSU-missing,LSU-missing
FJ174573	902	153	341	NA	SSU-missing,LSU-missing
FJ174574	902	153	341	NA	SSU-missing,LSU-missing
FJ174575	800	153	341	NA	SSU-missing,LSU-missing
FJ174576	800	153	341	NA	SSU-missing,LSU-missing
FJ217789	330	156	634	1119	NA
FJ217790	333	156	636	1124	NA
FJ217793	336	156	637	1128	NA
FJ217794	337	156	639	1131	NA
FJ217795	335	156	636	1126	NA
FJ217796	334	156	639	1128	NA
FJ217797	334	156	643	1132	NA
FJ217799	335	156	642	1132	NA
FJ217800	335	156	640	1130	NA
FJ217801	334	156	640	1129	NA
FJ217802	335	156	641	1131	NA
FJ217803	333	156	635	1123	NA
FJ356675	456	154	541	1150	NA
FJ356676	456	154	542	1151	NA
FJ356677	455	154	542	1150	NA
FJ356678	516	154	536	1205	NA
FJ356679	519	154	537	1209	NA
FJ356680	516	154	536	1205	NA
FJ356681	516	154	537	1206	NA
FJ356682	476	154	479	1108	NA
FJ356683	476	154	480	1109	NA
FJ356684	475	154	481	1109	NA
FJ356690	452	154	541	1146	NA
FJ430146	396	158	775	NA	LSU-missing
FJ430147	415	158	754	NA	LSU-missing
FJ430712	166	154	175	494	NA
FJ430715	140	154	176	469	NA
FJ430755	164	154	224	NA	SSU-missing
FJ430760	184	154	242	NA	SSU-missing
FJ430761	185	154	244	NA	SSU-missing
FJ430764	165	154	229	NA	SSU-missing
FJ430765	165	154	228	NA	SSU-missing
FJ430766	177	153	259	588	NA
FJ440702	601	154	546	1300	NA
FJ440703	603	154	558	1314	NA
FJ440704	601	154	542	1296	NA
FJ456973	405	155	523	NA	SSU-missing
FJ469803	894	153	361	NA	LSU-missing
FJ469804	894	153	361	NA	LSU-missing
FJ469813	646	153	343	1141	NA
FJ469815	646	153	343	1141	NA
FJ469816	894	153	365	NA	LSU-missing
FJ469817	893	153	326	1371	NA
FJ469818	646	153	343	1141	NA
FJ469822	646	153	343	1141	NA
FJ492745	160	155	760	NA	SSU-missing,LSU-missing
FJ609409	745	153	322	1219	NA
FJ609410	745	153	322	1219	NA
FJ610257	333	156	639	1127	NA
FJ610258	333	156	639	1127	NA
FJ639312	648	153	313	1113	NA
FJ639313	648	153	313	1113	NA
FJ639314	648	153	313	1113	NA
FJ639318	648	153	313	1113	NA
FJ639319	646	153	313	1111	NA
FJ639322	646	153	313	1111	NA
FJ639324	646	153	313	1111	NA
FJ639327	646	153	313	1111	NA
FJ755221	185	154	212	NA	SSU-missing
FJ755254	159	153	160	NA	SSU-missing
FJ769255	778	196	343	1316	NA
FJ786027	753	153	-771	134	LSU_dup
FJ786028	753	153	-771	134	LSU_dup
FJ786029	753	153	-771	134	LSU_dup
FJ786030	641	153	333	1126	NA
FJ797062	576	153	607	1335	NA
FJ797063	576	153	592	1320	NA
FJ797064	581	153	581	1314	NA
FJ797065	576	153	583	1311	NA
FJ797066	576	154	594	1323	NA
FJ797067	576	153	590	1318	NA
FJ797068	576	153	596	1324	NA
FJ797069	581	154	586	1320	NA
FJ797070	581	154	586	1320	NA
FJ797071	578	153	582	1312	NA
FJ797072	576	153	589	1317	NA
FJ797073	576	153	594	1322	NA
FJ797074	577	153	594	1323	NA
FJ797075	572	153	574	1298	NA
FJ797076	584	155	582	1320	NA
FJ797077	576	153	596	1324	NA
FJ797078	576	153	596	1324	NA
FJ797079	576	153	590	1318	NA
FJ797080	576	153	590	1318	NA
FJ797081	576	153	590	1318	NA
FJ797082	576	153	589	1317	NA
FJ797083	578	153	590	1320	NA
FJ797084	575	153	602	1329	NA
FJ797085	570	153	599	1321	NA
FJ797086	571	153	592	1315	NA
FJ797087	572	153	603	1327	NA
FJ797088	572	153	592	1316	NA
FJ797089	570	153	585	1307	NA
FJ797090	573	153	613	1338	NA
FJ797091	573	153	622	1347	NA
FJ797092	573	153	622	1347	NA
FJ797093	573	153	610	1335	NA
FJ797094	589	153	617	1358	NA
FJ797095	571	153	608	1331	NA
FJ797096	571	153	608	1331	NA
FJ797097	627	153	599	1378	NA
FJ797098	631	153	599	1382	NA
FJ797099	595	153	607	1354	NA
FJ797100	611	153	596	1359	NA
FJ797101	622	154	649	1424	NA
FJ797102	626	153	625	1403	NA
FJ797103	604	153	625	1381	NA
FJ797104	604	153	625	1381	NA
FJ797105	604	153	624	1380	NA
FJ797106	616	153	635	1403	NA
FJ797107	616	153	635	1403	NA
FJ797108	628	153	635	1415	NA
FJ797109	624	153	633	1409	NA
FJ797111	596	153	645	1393	NA
FJ797112	588	153	643	1383	NA
FJ797113	587	153	646	1385	NA
